business_id,name,address,state,postal_code,stars,city,categories
GeH-0kjRmRDkO5N6-6ySdg,Casey's,171 Broadway,MA,02145,4.5,SOMERVILLE,Fast Food
vyE6uuzEcB8vl11skeofrQ,Vinny's Ristorante,76 Broadway,MA,02145,4.0,SOMERVILLE,Fast Food
5h9ZgOjXosbOe1hinFCqXg,Thurston Spa,393 Medford St,MA,02145,4.5,SOMERVILLE,Fast Food
W6Xj0A9p_PU5kI5n2Ctqgw,Magnificent Muffin & Bagel Shoppe,1118 Broadway,MA,02144,4.0,SOMERVILLE,Fast Food
uCN25MmdW27fZ2UJQ-tU4Q,Gaya Pizzeria,8 Highland Ave,MA,02143,4.0,SOMERVILLE,Fast Food
6T-YCZRVgAEwPFMu5_5kJA,Louie's Ice Cream,193 Broadway,MA,02145,3.5,SOMERVILLE,Fast Food
7tnOJaAeVHP-Wb6vFG2aPA,Which Wich,410 Artisan Way,MA,02145,3.5,SOMERVILLE,Fast Food
OlvbXvqGPrq7gNUmdQw8Jw,Pepi's Pizzeria,516 Medford St,MA,02145,4.0,SOMERVILLE,Fast Food
rCyFqmu5CLom1YpvsbdV9Q,Panera Bread,34 Cambridge St,MA,01803,2.0,BURLINGTON,Fast Food
0rdw33lxKmng4bQccqqc7w,Au Bon Pain,"75 Middlesex Tpke, Ste 1310",MA,01803,2.5,BURLINGTON,Fast Food
N5-mD-hEvLjCAfGM3L60rQ,Londi's Famous Roast Beef & Pizza,85 Wilmington Rd,MA,01803,3.5,BURLINGTON,Fast Food
XsdNrAb8kDo7vkEdYcr1QQ,Domino's Pizza,53 Winn St,MA,01803,2.0,BURLINGTON,Fast Food
uVd4bIoX5QLQYvH9hd_NXQ,Rebecca's Cafe,8 New England Executive Park,MA,01803,2.0,BURLINGTON,Fast Food
1TbcUXt4AABiPGWWgyu4oQ,Frozen Hoagies,864 Broadway,MA,02144,4.0,SOMERVILLE,Fast Food
Qic_CGbivD3CbYJX3IB0Rg,Davis Square Pizza & Subs,351 Highland Ave,MA,02144,3.0,SOMERVILLE,Fast Food
L3P3wktEKtaPKlO3QtHdiw,Panera Bread,200 High St,MA,02110,2.5,BOSTON,Fast Food
5BXjGDIlCzv3PrstmqsiDA,Domino's Pizza,1260 Boylston St,MA,02215,2.0,BOSTON,Fast Food
_yQBMw83bIed1JF4Z2q2Lg,Nonno's,252 Friend St,MA,02114,3.5,BOSTON,Fast Food
w2uRbCHkWjjHzHnYRsG-EQ,The Lansdowne Pub,9 Lansdowne St,MA,02215,3.5,BOSTON,Fast Food
V8bd6EElHe6WQDPmlgU7TQ,Ak's South Boston,309 D St,MA,02127,3.5,BOSTON,Fast Food
kKq4KxuZ46QVXcMmkhSyUg,Cocobeet,100 City Hall Plz,MA,02108,4.5,BOSTON,Fast Food
o1tcryDFgP1QVTbh8o-8yg,Sheline's Snack Bazaar,"250 Seaport Blvd, Fl 4",MA,02210,4.5,BOSTON,Fast Food
BuT436hcyYuKUDiLvY0jRw,Boston Doghouse,1 Faneuil Hall Marketplace,MA,02455,2.5,BOSTON,Fast Food
QML9IeyAcG0rVlFuTQ4d8g,Auntie Vie's Restaurant,554 Dudley St,MA,02125,4.0,BOSTON,Fast Food
_tXd_sUndIVi6eG3HAHtVw,Big Daddy's Hot Dog Stand,Bolyston & Darthmouth,MA,02116,4.5,BOSTON,Fast Food
dZXV7ALO_se27qPLM6v0RQ,Fei Fan Eatery,42 Beach St,MA,02111,4.0,BOSTON,Fast Food
vavTGOHm9DLIHGW8JBAO8Q,The Dog House,1 Faneuil Hall Marketplace,MA,02109,3.0,BOSTON,Fast Food
-ArT0dXRlDup6rRDRhZYWw,Bad Dawgs,334 Massachusetts Ave,MA,02115,3.5,BOSTON,Fast Food
7omGoSds2oUGTaxWhRvsmw,Rebecca's Cafe,28 State St,MA,02109,4.0,BOSTON,Fast Food
VDmV3tPEQqFxzqQJRJazNw,Legal Sea Foods,255 State St,MA,02109,3.5,BOSTON,Fast Food
C8-SeZtLTvzZjxB5ObhRjw,Ducali Pizzeria & Bar,289 Causeway St,MA,02114,3.5,BOSTON,Fast Food
-D1qTCXdH5JnbHn53j1TYA,Ray's Sub Shop,211 Harrison Ave,MA,02111,4.0,BOSTON,Fast Food
XNvkDjM6rMnSfzubT32brQ,Boston Chowda,1 Faneuil Hall Market Pl,MA,02109,4.0,BOSTON,Fast Food
dlze7JLZH8EbY3KeenOugQ,Happy Owl Cafe,5 - 7 Henshaw St,MA,02135,3.0,BOSTON,Fast Food
6HR1br6vOG6BoL-ZhTa3KQ,Cafe Artigiano,8 City Hall Ave,MA,02108,4.5,BOSTON,Fast Food
ubb9LaZSVa1A2FQ9YIfiaA,Bennett's Sandwich Shop,84 Peterborough St,MA,02215,4.5,BOSTON,Fast Food
Kr-ZajN5IuRnJij08-SXZg,Great Taste,100 City Hall Plz,MA,02108,2.5,BOSTON,Fast Food
GxkYRLpsVjwE59_vToyrgA,Tom's Sandwich Shop,36 Northampton St,MA,02118,4.0,BOSTON,Fast Food
RVBcp7oKHlA14NJ9A8JTdQ,Domino's Pizza,64 Staniford St,MA,02114,2.0,BOSTON,Fast Food
i-41FfLS84uMJWkAP1EGhg,Croissant Du Jour,31 St James Ave,MA,02116,4.0,BOSTON,Fast Food
09UTOsEwCbtOiN4r5t3UOw,Harpoon Tap Room,1 Harborside Dr,MA,02128,2.5,BOSTON,Fast Food
63nG9RMgx--gZhfwLVn9Dw,Cosi,399 Boylston St,MA,02116,3.0,BOSTON,Fast Food
RRCrJ7NKG6HZ3DliUkpyig,Tossed,1 Post Office Square,MA,02109,2.5,BOSTON,Fast Food
E2iT-xVJT66Yxqb-vDz_Eg,Mezcala Tex-Mex Grill,7 N Market St,MA,02109,3.0,BOSTON,Fast Food
aPpN1AeiLHn-PwA05Z51wg,Panera Bread,450 Boylston St,MA,02116,2.5,BOSTON,Fast Food
aiXrSPAKp8HFuBTs55P52A,Jimmy John's,380 Western Ave,MA,02135,3.0,BOSTON,Fast Food
oUuZ7qwvVcVdXrxQ0pcEJg,Ugi's Subs,68 Warren St,MA,02119,3.5,BOSTON,Fast Food
x8-BRGOmFuWocE1wQndCSw,Italian Cafe,65 Broad St,MA,02109,4.5,BOSTON,Fast Food
skbdlhqfvFGo_QzbHJkwrw,Domino's Pizza,201 Elm St,MA,02144,2.5,SOMERVILLE,Fast Food
DukeNmcNGuPH4SNzk0Kxsg,Pastelaria Vitoria Broadway,192 Broadway,MA,02145,4.5,SOMERVILLE,Fast Food
sIeV6Y4Pa0HflGA3hy2wkQ,Olive Cafe,43 Gore St,MA,02141,3.5,CAMBRIDGE,Fast Food
l4b5g_MmMYGuiFSZy2N3zA,Levine's Kosher Meat Market,474 Lowell St,MA,01960,3.5,PEABODY,Fast Food
dZ984FPG0uR_tEGTZ-KASg,New England Meat Market,62 Walnut St,MA,01960,3.5,PEABODY,Fast Food
6r7slSi1SLDbXlCvRp4PqA,D'Orsi's Bakery & Delicatessen,197 Washington St,MA,01960,4.0,PEABODY,Fast Food
XIooib4onc8AdaVP9RzRuQ,Cambridge Pizzeria,263 Brookline St,MA,02139,3.5,CAMBRIDGE,Fast Food
rvUrNQTh5gjXMOJxuYWNKQ,Characters Bar & Grill,"2 Cambridge Ctr, Kendall Square",MA,02142,2.0,CAMBRIDGE,Fast Food
8BJnAAoivIaDp8U6luEqyg,Bruegger's Bagels,1876 Massachusetts Ave,MA,02140,3.0,CAMBRIDGE,Fast Food
2I5GQsOXWBguYCzeo41_cw,Forbes Family Cafe,"32 Vassar St, MIT Bldg 32",MA,02142,2.5,CAMBRIDGE,Fast Food
5yeNbEcSGwlW8vKEmX9wqQ,Playska,"243 Hampshire St, Inman Square",MA,02139,4.0,CAMBRIDGE,Fast Food
MApTrkJdMvtJB59DqzLUGQ,Z Rant,474 Massachusetts Ave,MA,02139,3.5,CAMBRIDGE,Fast Food
42bggNbPWdC2_2vWh7w8nw,Star Market,90 Causeway St,MA,02114,3.5,BOSTON,Fast Food
ZjizmUFYq7NP8N-FAbtzFw,Herrera's,11 Temple Pl,MA,02111,3.5,BOSTON,Fast Food
3S53mZmxM5ktEsrw_8OXxw,Baltic Deli & Cafe,632 Dorchester Ave,MA,02127,4.0,BOSTON,Fast Food
w7JR1y-TCXmWdFKDLW83eQ,Harry's Cheese and Cold Cuts,98 Blackstone St,MA,02109,5.0,BOSTON,Fast Food
Gc99uYrcsEPbKUgKbHcinQ,J Pace & Son,1 Federal St,MA,02109,3.5,BOSTON,Fast Food
sDxYfgIkD4RQzeBcwwF7Xg,Panificio,61 Massachusetts Ave,MA,02115,3.0,BOSTON,Fast Food
x80bi4pYRSD5LxsY86JNsA,Boston Kebab House,7 Liberty Sq,MA,02109,4.0,BOSTON,Fast Food
d9INZdRybrmFJYhMM_ZrqA,Doughboy Donuts & Deli,220 Dorchester Ave,MA,02127,4.0,BOSTON,Fast Food
gVetIbpzhgPZ7eaJ5KHb7g,Spangler Food Court at Harvard Business School,117 Western Ave,MA,02163,3.5,BOSTON,Fast Food
A78A1DoDEDqYFKrGolKIvA,Frank Anthony's Gourmet Market,9 Fan Pier Blvd,MA,02210,3.5,BOSTON,Fast Food
_-JLAZxp7bazwkUqCLCl1A,Boston Deli Deluxe,104 South St,MA,02111,3.5,BOSTON,Fast Food
kCHL2l8rT2FWxmKdtmIktA,Foodie's Urban Market,1421 Washington St,MA,02118,3.5,BOSTON,Fast Food
QEid5FlTcC-KKwK3F0Odww,Boar's Nest Deli,75 Kneeland St,MA,02111,3.0,BOSTON,Fast Food
vIln3QvYAAZThdKWOVZ7aA,Sabra Grill,20 Eliot St,MA,02138,3.5,CAMBRIDGE,Fast Food
vqqXaEklUNAu_coqWzD8TA,Christine's,91 1st St,MA,02141,3.0,CAMBRIDGE,Fast Food
ZoLOuVG7ifcrah3bIjqS6g,Panera Bread,1288 Massachusetts Ave,MA,02138,2.5,CAMBRIDGE,Fast Food
t2zjooK6d4NYqBAF8cJi2A,Mr. B's Italian Restaurant,142 Cross St,MA,02145,1.5,SOMERVILLE,Fast Food
p6LtixN6iXQC4YhYBOf0xQ,Tony Lena's Sandwich Shop,88 Cherry St,MA,01907,4.0,SWAMPSCOTT,Fast Food
rnwrQjhb7KcV6uoElNTH5w,Hot Box,1 Bow Market Way,MA,02143,4.0,SOMERVILLE,Fast Food
5SGM1Omu_gvro5HPIKGyWA,Hot Cheese Pizzeria,152 Humphrey St,MA,01907,2.5,SWAMPSCOTT,Fast Food
Zj8JMLuB14GzyKxGcCzjtw,Volo Craft Pizza,152 Humphrey St,MA,01907,5.0,SWAMPSCOTT,Fast Food
pZM6e_KcUEQoZCi1666tPA,Popo's Hot Dogs,168 Humphrey St,MA,01907,4.0,SWAMPSCOTT,Fast Food
CfDLttkRWbToGWgS7D8Xfg,Swampscott Pizza & Grill,197 Essex St,MA,01907,2.5,SWAMPSCOTT,Fast Food
owr-9mo1LluvAVA6nC6fRg,Tropical Smoothie Cafe,450 Paradise Rd,MA,01907,4.0,SWAMPSCOTT,Fast Food
N9G8_dIKs7i4uJAoU_1FDQ,Blue Shirt Café,424 Highland Ave,MA,02144,3.5,SOMERVILLE,Fast Food
E9YM8X3mpU0wOrLLBYO1MQ,Pizzeria Bella Gulla,67 Summer St,MA,02143,3.5,SOMERVILLE,Fast Food
hfYLuR1mfC7fHxnCMq16ww,Leone's Sub & Pizza,292 Broadway,MA,02145,4.5,SOMERVILLE,Fast Food
DZVJSno9gHAPOR72mTBvhg,Andrea's House of Pizza,94 Washington St,MA,02143,2.5,SOMERVILLE,Fast Food
9V7OkwpXkHFUo8Xl7Dn5Fw,LP Pizza & Subs,96 Highland Ave,MA,02143,3.5,SOMERVILLE,Fast Food
F6OTfG-Ma0mkTkvWlvM21A,The Neighborhood Restaurant & Bakery,25 Bow St,MA,02143,4.0,SOMERVILLE,Fast Food
5Rpjx7Q_e9uXd7Q7zEZuUA,Machu Chicken,25 Union Sq,MA,02143,4.5,SOMERVILLE,Fast Food
DQJ0LQpoLmiv6WEVaNvQVw,Broadway Eatery,1157 Broadway,MA,02144,3.5,SOMERVILLE,Fast Food
X5DWiQqmcei8FUdzVI5lfA,Urban Axes - Somerville,2 Union Square,MA,02143,4.5,SOMERVILLE,Fast Food
aT1uG6PWgFDPOSMvjbPg4g,Royal Pizza & Subs,23 Washington St,MA,02143,4.0,SOMERVILLE,Fast Food
vrzWKdVeg2aSCS8p-uS7Vg,Panera Bread,5 White St,MA,02140,3.0,CAMBRIDGE,Fast Food
K8QUHdD1q4cmP3S8fYVYog,Cambridge House of Pizza,2420 Massachusetts Ave,MA,02140,3.0,CAMBRIDGE,Fast Food
Rhm64d8Zwbjd-WAji9BlHA,Mass Chicken,736 Massachusetts Ave,MA,02139,2.5,CAMBRIDGE,Fast Food
lCXAu5ccd-JjxhY53zDx_w,Good Food Café,2378 Massachusetts Ave,MA,02140,4.0,CAMBRIDGE,Fast Food
zhFGG4_SWvsSw4ThgjuHUg,Flour Bakery + Cafe,40 Erie St,MA,02139,4.5,CAMBRIDGE,Fast Food
_S7t7NqubeE1qzGP9VFkvQ,Armando's Pizza & Subs,163 Huron Ave,MA,02138,4.0,CAMBRIDGE,Fast Food
szdea-uLMQZBhcgsucBQZA,Sola Cafe and Catering,350 Massachusetts Ave,MA,02139,4.0,CAMBRIDGE,Fast Food
oJzYcH8oFIQy4epHiNQOjw,Domino's Pizza,1033 Massachusetts Ave,MA,02138,2.5,CAMBRIDGE,Fast Food
TDJUPwQGPWr7q4EmjMhJNg,Downstairs Cafe,"222 3rd St, Ste 222",MA,02142,4.0,CAMBRIDGE,Fast Food
GvqBVs9daMVjiH27lwRNUQ,Kendall Kitchen,201 Broadway,MA,02139,4.0,CAMBRIDGE,Fast Food
Y9Fczywt1z3Jq4gpYPXBbg,Pressed Sandwiches,736 Massachusetts Ave,MA,02139,4.0,CAMBRIDGE,Fast Food
qAUJ4Kw5k3OFND4CwgyFdQ,Ma Magoo's Pizza & Sub Shop,6 Concord Ln,MA,02138,4.0,CAMBRIDGE,Fast Food
jf7zO4pMnCfpD2JGgfm-rA,Friendly Eating Place,985 Massachusetts Ave,MA,02138,3.0,CAMBRIDGE,Fast Food
p0VLfAQRXLAS_83etfe0GA,Newtowne Variety,93 Windsor St,MA,02139,4.5,CAMBRIDGE,Fast Food
CCG8oASUxEXjpXfThE6D4w,All Star Sandwich Bar,1245 Cambridge St,MA,02139,4.0,CAMBRIDGE,Fast Food
vjuFVGmsZF4ichjRaRFzQw,Copacabana Pizza & Grill,2378 Massachusetts Ave,MA,02140,4.0,CAMBRIDGE,Fast Food
HPA_qyMEddpAEtFof02ixg,Mr G's Pizza & Subs,474 Lowell St,MA,01960,4.0,PEABODY,Italian
ve_0fic5bqTUkEZctZm9JQ,Boca Grande Restaurant,366 Washington St,MA,02135,3.0,BRIGHTON,Italian
-eeLaIpOexNPlU0Idfifrg,Pic a Pasta,600 Washington St,MA,02135,3.5,BRIGHTON,Italian
O5CZ3aW_BJK04L1LCpsnAg,Buca Di Beppo,233 Elm St,MA,02026,3.0,DEDHAM,Italian
cMSdyE8pLdb_XIcwr9eDTw,Papa John's Pizza,533 Washington St,MA,02135,2.5,BRIGHTON,Italian
uV2P0OlVMtesxZ4aIxmuGg,Bella Ravioli,369 Main St,MA,02155,4.5,MEDFORD,Italian
Miusm6_DPtfvJqat7v5pSA,Wellington's Pizzeria,22 Riverside Ave,MA,02155,3.0,MEDFORD,Italian
6t1Y9dPhbGLEpGEecV9wdA,Bistro 5,5 Playstead Rd,MA,02155,4.5,MEDFORD,Italian
Z2wd_F7wOn9plbFaIULMbQ,Bocelli's,374 Main St,MA,02155,4.0,MEDFORD,Italian
jcV7yrBLOoZSMHpGT7svGA,Brickhouse Cafe,107 Bridge St,MA,02026,4.0,DEDHAM,Italian
iDol9cv2jZwepAYTTx09fg,Caffe Tremezzo,566 High St,MA,02026,4.0,DEDHAM,Italian
rsGipdpPxBvmZ2xSzXsKjg,Artichokes Ristorante Trattoria,2 Florenbce St,MA,02148,4.0,MALDEN,Italian
yzy2EIwBQvDIMc22LByY6Q,Prisco's Pasta Market Cafe,245 Ferry St,MA,02148,4.0,MALDEN,Italian
u-v66LRtk_KcIlpD76vv2g,Ravi's Pasta and Pizzeria,156 Highland Ave,MA,02148,3.5,MALDEN,Italian
qWkTWtxSD1X2MMqoDWuYMg,Moe's Cafe,114 Ferry St,MA,02148,4.5,MALDEN,Italian
P2m4bDzDd3p2LMhsillBtw,Abiata Cafe & Market,74 Pleasant St,MA,02148,4.0,MALDEN,Italian
rtuBsnmrge9vxXEcCg_yww,Anny's Place,215 Ferry St,MA,02148,4.0,MALDEN,Italian
_wAINxmY16oKnUrtNjqSIg,Sagra,910 Washington St,MA,02026,1.5,DEDHAM,Italian
tiKV9b0b2kpaGm5a-nd1ig,Ristorante Serena,18 Lebanon St,MA,02148,4.5,MALDEN,Italian
h_xVTJvGdC3f5MaVxMdN9Q,Panini Pizzeria,15 N Main St,MA,01949,4.0,MIDDLETON,Italian
L2y_AuvPgaNEOVs_vrmkzA,Panini Pizza Co,15 N Main St,MA,01949,3.5,MIDDLETON,Italian
vuwWDWvVTsl93JB8CzQK2Q,Vinny Testa's Bar Ristorante,233 Elm St,MA,02026,3.0,DEDHAM,Italian
VZVPXWXpeKCqzVJepzhjmg,Il Massimo Ristorante,400 Legacy Pl,MA,02026,4.0,DEDHAM,Italian
nOif6xAcUtVc_ffZrEdkeQ,Benvenuti Italian Kitchen,22 Riverside Ave,MA,02155,3.5,MEDFORD,Italian
9yX2maIxP9cmRYS8lSdO6w,Neighborhood Pizza & Grill,5 High St,MA,02155,3.5,MEDFORD,Italian
IFamp2iDylLbgkxN8WaG0A,Vico Ristorante Italiano,89 Central St,MA,02062,4.5,NORWOOD,Italian
Zq8NC4bpiThr26n8cYt6Pw,Joe & Maria's,434 Providence Hwy,MA,02062,4.0,NORWOOD,Italian
nWEX2BJk3F8lMIuQNy55Vw,Bertucci's Italian Restaurant,1405 Providence Hwy,MA,02062,3.0,NORWOOD,Italian
F5Akf58MlssHY3mD6dhOcw,Olivadi,32 Guild St,MA,02062,3.5,NORWOOD,Italian
iKcLRMxiowYnWnAAIdMCUg,Vincent's A Touch of Italia,524 Washington St,MA,02062,4.5,NORWOOD,Italian
p0xgEjDcO1zKKJVJ8bkvUA,Santucci's,1210 Bosto-Providence Hwy,MA,02062,3.5,NORWOOD,Italian
y_7OakHC_aCDyrIKPVls5A,Cafe Venice,1088 Washington St,MA,02062,3.5,NORWOOD,Italian
AL3CJvEOYvLyXmExKLRCOA,Express Pizza,119 Central St,MA,02062,3.5,NORWOOD,Italian
LyAGZqp3gOe3jMYLu3sB_Q,Il Faro,21 Main St,MA,02155,3.0,MEDFORD,Italian
-938jbP4QBtSLuXgZsLeNQ,Chateau - Norwood,404 Providence Hwy,MA,02062,2.5,NORWOOD,Italian
eZ6qxLsdI-KVucPQZ-S7hg,Tuscany Pizzeria & Grill,1210 Boston Providence Tpke,MA,02062,3.0,NORWOOD,Italian
BFaqmreM4j55AO7L-vR_6w,Abbondanza II,653 Washington St,MA,02062,4.0,NORWOOD,Italian
RyHe_vkQdMQzNxMPrXXreg,Nella's Pizza,648 Main St,MA,01867,4.0,READING,Italian
i3nX8S0hX_2rhcW2KbAVzQ,Zucca Italian Restaurant,601 Main St,MA,01867,4.5,READING,Italian
ROEqZRF42bbJOBpc1Cmr5Q,Bon Caldo Ristorante,1381 Boston Providence Tpke,MA,02062,3.0,NORWOOD,Italian
yiBgXKSpgWwlBiTDSoxZuw,Adam's Pizza,614 Main St,MA,02155,3.5,MEDFORD,Italian
OXcBg_6vgi-J3nZzITnJFA,Lantana Cafe,417 Salem St,MA,02155,4.0,MEDFORD,Italian
whrxNVNwY3BLb2SYPWsX0A,Salvatore's Restaurant,55 High St,MA,02155,3.0,MEDFORD,Italian
Yr-v0xPV2lHmS0bcQLiYbQ,Café Pizzarelli,679 Fellsway W,MA,02155,4.0,MEDFORD,Italian
Xj6qdtGjeeclRc5XCZViNA,Pranzi's,186 Winthrop St,MA,02155,4.0,MEDFORD,Italian
CbqrnM0vECuYAT4qyQ_l2w,Bertucci's Italian Restaurant,4054 Mystic Valley Pkwy,MA,02155,2.5,MEDFORD,Italian
JSpuVvvCa9iyZgzUWflkYA,FiorItaly Trattoria,417 Salem St,MA,02155,4.5,MEDFORD,Italian
-4v7EsRnSK00sAgu6wxfgw,Avellino's,313 Mystic Ave,MA,02155,3.5,MEDFORD,Italian
Vc3wyrDDP7vwCb4u97Ntow,Pasta Pisa,285 Boston Ave,MA,02155,2.5,MEDFORD,Italian
8JWqGIyx0SZlUwlTW82XbA,Mariella's,432 Salem St,MA,02155,3.0,MEDFORD,Italian
GsXAJVIwVakxaXkCgt4Spg,Real Italian Gusto,24 High St,MA,02155,4.0,MEDFORD,Italian
eWzMs5B_Eht6i5zF0CrXFg,Nappi's Restaurant,370 Salem St,MA,02155,4.0,MEDFORD,Italian
mrQa9wsaB0ae0NM3C8IBNw,Pizza Hut,282 Mystic Ave,MA,02155,1.5,MEDFORD,Italian
CjrLNedtJjEwnBwz3qiezQ,Pastalina's Restaurant & Catering,454 Salem St,MA,02155,3.5,MEDFORD,Italian
wOieSoMLA7-QIBVgLh60Dg,Regina Pizza,44 Station Landing,MA,02155,3.5,MEDFORD,Italian
6lE9jYdcAch0ucoeE_4n8Q,Il Sogno,174 Spring St,MA,02155,4.5,MEDFORD,Italian
wv7lAD8kBDfa-rlG_FJk4A,Alfredo's Italian Kitchen,462 Salem St,MA,02155,3.0,MEDFORD,Italian
D_bRpVMFPtMatf5_aGBF6Q,Cataldo's Pizza,97 Medford St,MA,02148,4.0,MALDEN,Italian
P4a7r0RbCOUvPZfc28KrCA,Massimo's Ristorante,157 Pleasant St,MA,02148,3.5,MALDEN,Italian
zzO0rjxjVAutcqFnI4VvAg,Theo's Pizzeria,215 Ferry St,MA,02148,3.0,MALDEN,Italian
lqmK1ZOdl4HlKH6-ihjqTQ,Paesan's Brick Oven Pizzeria,10 Putnam St,MA,02152,3.5,WINTHROP,Italian
vG_cfC-cZphicHJVckGwLQ,Sergio's Italian Kitchen,119 Main St,MA,02152,3.0,WINTHROP,Italian
nvt7w1mKKvv-8CGarZBXQw,Luigis Italian Kitchen,242 Massachusetts Ave,MA,02474,3.5,ARLINGTON,Italian
lxglwdE1Oru0qdzLNzC7Yw,Gemma Ristorante,319 Broadway,MA,02474,3.0,ARLINGTON,Italian
oI-sVvY8aL2OxiMXQqAQBA,Comella's,202 Massachusetts Ave,MA,02474,3.0,ARLINGTON,Italian
VEEg5pL1fzyTk82orCWzGQ,Cafe Rossetti's,115 Winthrop Shore Dr,MA,02152,4.5,WINTHROP,Italian
-o2NiTdT5zPJyjjTnuSH5g,Scugnizzi,450 Massachusetts Ave,MA,02476,3.0,ARLINGTON,Italian
wg9du0dlKjnsSTDSKQL5wg,Sugo Cucina Italiana,162 Massachusetts Ave,MA,02474,4.0,ARLINGTON,Italian
xi4wxmKmttOFdj9m_pwxww,Buona Vita!,450 Massachusetts Ave,MA,02474,3.5,ARLINGTON,Italian
41JP0v2zi06M8_acr4fy5Q,Sabatino's Italian Kitchen,242 Massachusetts Ave,MA,02476,3.5,ARLINGTON,Italian
zE40KlDbppfr5-twN3f_4g,Northender Italian Kitchen,1345 Massachusetts Ave,MA,02476,4.0,ARLINGTON,Italian
WQOPFS8EarM5tUMwNcQF4g,Ristorante Olivio,201 Mass Ave,MA,02474,3.5,ARLINGTON,Italian
UzH80T9gPtY4poJEyMC2oQ,Trattoria NINA,1510 Massachusetts Ave,MA,02476,4.5,ARLINGTON,Italian
6QIZoY7bl_FdCdThEp-xng,3A Pizza and Grill,166 King St,MA,02025,3.0,COHASSET,Italian
PBNAB0-TdUKOw2JpDbz9Cg,Alia Ristorante,495 Shirley St,MA,02152,4.5,WINTHROP,Italian
HUtHbHjyu114ptcilT_M6g,The Daily Catch,441 Harvard St,MA,02446,4.0,BROOKLINE,Italian
r_4A0aJ5X71g0AIthwm1kA,Mangia,8 Cypress St,MA,02445,2.5,BROOKLINE,Italian
bCgcf5lapdWZvBQYFEBxqA,Odyssey Grill & Pizza,63 Main St,MA,02152,3.5,WINTHROP,Italian
V_NoliywSoy7FEHiLR9qww,Firenze,9 Babcock St,MA,02446,4.0,BROOKLINE,Italian
Qz7YOjaJ89TFdWhtt4mAiw,Bar 'Cino,1032 Beacon St,MA,02446,4.0,BROOKLINE,Italian
9ssjJoVJ8WxSNv1LamSbTA,La Morra,48 Boylston St,MA,02445,4.0,BROOKLINE,Italian
7byxTDt75We7CL8v2ofbIQ,Comella's,417 Harvard St,MA,02446,3.5,BROOKLINE,Italian
QRDtDgJpXEZ8uWOgAd--fQ,Vinny T's,1700 Beacon St,MA,02445,3.0,BROOKLINE,Italian
u0da-dsmTHSQY7x8XoAAYw,Jimmy's Bar & Oven,1653 Beacon St,MA,02445,3.0,BROOKLINE,Italian
XKD-7P1CsnTeoMsc6gFsHQ,D'Parma Restaurant,467 Shirley St,MA,02152,4.0,WINTHROP,Italian
V3BDsjpINA_68yPMLcXkOA,Antique Table,19 Crest Ave,MA,02152,4.5,WINTHROP,Italian
ngSwSN61-jbXNoQCHxiMDw,Grassona's Italian,1704 Beacon St,MA,02445,4.0,BROOKLINE,Italian
r2dQPwIEL1GmMIc3QorxfA,AVA Cucina,107 Ripley Rd,MA,02025,3.5,COHASSET,Italian
c15TL0jXrda-gZ8sOI-LXw,Victoria's Pizzeria,790 Chief Justice Cushing Hwy,MA,02025,3.0,COHASSET,Italian
rizhivxFt5-JrntYL_Rspg,DiNero's,235 Hull St,MA,02025,3.0,COHASSET,Italian
u065yhgdkqSRWuY3f3tZoQ,Bertucci's Italian Restaurant,683 Vfw Pkwy,MA,02467,2.5,CHESTNUT HILL,Italian
MPEmMONGmtiqeqpgBUq6CQ,Chef Ronsky's,3A Boylston St,MA,02467,3.5,CHESTNUT HILL,Italian
jLUAV001E4mUevVwFfDgNQ,Bertucci's,300 Boylston St,MA,02467,3.0,CHESTNUT HILL,Italian
9LPokpPIiNCC5ilJXwX_rQ,Davio's Chestnut Hill,55 Boylston St,MA,02467,3.5,CHESTNUT HILL,Italian
1HT6infv61Px4I-xn4hbAw,Bertucci's Italian Restaurant,95 Washington St,MA,02021,2.5,CANTON,Italian
7M78kxkUpIa_p2oLbaV95A,Rosario's Restaurant,521 Washington St,MA,02021,3.0,CANTON,Italian
XDe1BMq0C7ljuW3a6WoAwg,Brio Tuscan Grille,200 Boylston St,MA,02467,3.0,CHESTNUT HILL,Italian
bQepLO9GByugP-IleP-_LA,Montebello Ristorante Italiano,2 Florence St,MA,02148,4.5,MALDEN,Italian
fOCqudO-8e0JXonOXzg9VA,Cafe Roma Pizzeria & Grill,706 Salem St,MA,02148,3.0,MALDEN,Italian
p_jCxC05Fyl4KhyzZ9A6bQ,Tivoli's,121 Exchange St,MA,02148,4.5,MALDEN,Italian
u-24tnCOwGGkZ9RdsVvRvw,Neapoli Cafe & Pizzeria,43 Lebanon St,MA,02148,4.0,MALDEN,Italian
_SlkfwaTOQyWCHwDJRt4RA,Bambinos,7 Highland Ave,MA,02148,3.0,MALDEN,Italian
Lr2i_Z9LX7TgEscWN-youQ,Primo's Pizzeria,298 Lebanon St,MA,02148,3.0,MALDEN,Italian
QZd9zIZHYlOS-sX15NkE2A,Jack's Ristorante,655 Eastern Ave,MA,02148,4.0,MALDEN,Italian
zIA-4mPfYln43kIpoE1gRw,Plenty Of Dough,1 Beaumont St,MA,02021,4.5,CANTON,Italian
HE_Kbw6qGWyWYguAoZ0Ulw,Papa Razzi,"Chestnut Hill Mall, 199 Boylston St",MA,02456,3.0,CHESTNUT HILL,Italian
